GEO_CODE,GEO_NAME,MEAN_AGE
5915036,"Belcarra, VL",47.6
5915038,"Anmore, VL",38.6
5915039,"Port Coquitlam, CY",39.7
5915043,"Port Moody, CY",39
5915046,"North Vancouver, DM",41.9
5915051,"North Vancouver, CY",42.1
5915055,"West Vancouver, DM",47.4
5915062,"Bowen Island, IM",44.6
5915065,"Lions Bay, VL",45
5915070,"Pitt Meadows, CY",41
5915075,"Maple Ridge, CY",40.1
5915801,"Semiahmoo, IRI",42.8
5915802,"Tsawwassen, IRI",48.6
5915803,"Musqueam 2, IRI",40.3
5915805,"Coquitlam 1, IRI",28.9
5915806,"Burrard Inlet 3, IRI",43.2
5915807,"Mission 1, IRI",36.5
5915808,"Capilano 5, IRI",42.3
5915811,"Seymour Creek 2, IRI",36.6
5915813,"Katzie 2, IRI",40
5915816,"McMillan Island 6, IRI",36.9
5915825,"Matsqui 4, IRI",71.5
5915830,"Katzie 1, IRI",32.1
5917005,"North Saanich, DM",50.4
5917010,"Sidney, T",54.6
5917015,"Central Saanich, DM",46.7
5917021,"Saanich, DM",43.5
5917027,"Saltspring Island, RDA",50.1
5917029,"Southern Gulf Islands, RDA",56.7
5917030,"Oak Bay, DM",49.2
5917034,"Victoria, CY",44.5
5917040,"Esquimalt, DM",43.2
5917041,"Colwood, CY",40.9
5917042,"Metchosin, DM",46.5
5917044,"Langford, CY",38.6
5917047,"View Royal, T",42.8
5917049,"Highlands, DM",42.3
5917052,"Sooke, DM",41.3
5917054,"Juan de Fuca (Part 1), RDA",45.3
5917056,"Juan de Fuca (Part 2), RDA",46.6
5917801,"Cole Bay 3, IRI",31.4
5917802,"Union Bay 4, IRI",33.3
5917803,"East Saanich 2, IRI",50.8
5917804,"South Saanich 1, IRI",31.6
5917809,"Becher Bay 1, IRI",35.2
5917812,"New Songhees 1A, IRI",46.7
5917815,"Gordon River 2, IRI",39.8
5917819,"T'Sou-ke, IRI",37.3
5919008,"North Cowichan, DM",45.8
5919012,"Duncan, CY",50.9
5919013,"Cowichan Valley D, RDA",46.4
5919015,"Cowichan Valley G, RDA",53
5919016,"Lake Cowichan, T",45.7
5919017,"Cowichan Valley H, RDA",50.1
5919021,"Ladysmith, T",47
5919033,"Cowichan Valley F, RDA",47.8
5919035,"Cowichan Valley I, RDA",51
5919043,"Cowichan Valley A, RDA",47.3
5919046,"Cowichan Valley B, RDA",40.9
5919049,"Cowichan Valley C, RDA",51.1
5919051,"Cowichan Valley E, RDA",42.8
5919801,"Halalt 2, IRI",33.8
5919803,"Tsussie 6, IRI",29.9
5919804,"Chemainus 13, IRI",30.4
5919809,"Penelakut Island 7, IRI",29.2
5919814,"Malachan 11, IRI",28.8
5919815,"Malahat 11, IRI",28.9
5919816,"Oyster Bay 12, IRI",27.6
5919822,"Cowichan, IRI",32.1
5921007,"Nanaimo, CY",44.2
5921008,"Lantzville, DM",46.2
5921010,"Nanaimo A, RDA",44.9
5921014,"Nanaimo B, RDA",55.6
5921016,"Nanaimo C, RDA",43.6
5921018,"Parksville, CY",54.5
5921023,"Qualicum Beach, T",60.1
5921030,"Nanaimo E, RDA",53.5
5921032,"Nanaimo F, RDA",44.2
5921034,"Nanaimo G, RDA",52.8
5921036,"Nanaimo H, RDA",52.6
5921804,"Nanaimo Town 1, IRI",34.7
5921805,"Nanoose, IRI",31.4
5921806,"Qualicum, IRI",37.8
5921807,"Nanaimo River, IRI",35.4
5923008,"Port Alberni, CY",45.3
5923019,"Ucluelet, DM",39.8
5923025,"Tofino, DM",38.3
5923033,"Alberni-Clayoquot B, RDA",48.9
5923035,"Alberni-Clayoquot D, RDA",51.8
5923037,"Alberni-Clayoquot E, RDA",45.7
5923039,"Alberni-Clayoquot F, RDA",46.5
5923047,"Alberni-Clayoquot A, RDA",52.7
5923049,"Alberni-Clayoquot C, RDA",38.7
5923801,"Ahahswinis 1, IRI",41.1
5923803,"Anacla 12, IRI",39.1
5923807,"Ittatsoo 1, IRI",35.2
5923808,"Marktosis 15, IRI",30.4
5923813,"Opitsat 1, IRI",30.2
5923816,"Tsahaheh 1, IRI",31.9
5923823,"Esowista 3, IRI",38.3
5923824,"Refuge Cove 6, IRI",48.8
5924025,"Gold River, VL",47.6
5924029,"Zeballos, VL",48.1
5924030,"Tahsis, VL",53.1
5924034,"Campbell River, CY",44
5924039,"Sayward, VL",49.5
5924042,"Strathcona D (Oyster Bay - Buttle Lake), RDA",46.1
5924048,"Strathcona A, RDA",49.5
5924052,"Strathcona B, RDA",48.3
5924054,"Strathcona C, RDA",49.7
5924804,"Campbell River 11, IRI",41.2
5924806,"Houpsitas 6, IRI",30.6
5924812,"Quinsam 12, IRI",37.8
5924817,"Cape Mudge 10, IRI",43.2
5924820,"Tork 7, IRI",45.5
5924835,"Tsa Xana 18, IRI",30.3
5924836,"Ehatis 11, IRI",26.2
5924840,"Homalco 9, IRI",37.6
5926005,"Comox, T",47.9
5926010,"Courtenay, CY",45.8
5926014,"Cumberland, VL",40
5926021,"Comox Valley A, RDA",50.8
5926022,"Comox Valley B (Lazo North), RDA",47.7
5926024,"Comox Valley C (Puntledge - Black Creek), RDA",45.6
5926801,"Comox 1, IRI",46.6
5927008,"Powell River, CY",47.7
5927010,"Powell River A, RDA",50.2
5927012,"Powell River B, RDA",49.4
5927016,"Powell River C, RDA",48.9
5927018,"Powell River D, RDA",54.9
5927802,"Sliammon 1, IRI",42
5929005,"Gibsons, T",50.1
5929011,"Sechelt, DM",51.1
5929018,"Sunshine Coast A, RDA",55.2
5929022,"Sunshine Coast B, RDA",49.1
5929024,"Sunshine Coast D, RDA",46.1
5929026,"Sunshine Coast E, RDA",45.5
5929028,"Sunshine Coast F, RDA",49.5
5929803,"Sechelt (Part), IGD",43.9
5931006,"Squamish, DM",37.5
5931012,"Pemberton, VL",34
5931017,"Squamish-Lillooet C, RDA",40.1
5931020,"Whistler, DM",36.3
5931021,"Squamish-Lillooet D, RDA",44.4
5931026,"Lillooet, DM",46.9
5931032,"Squamish-Lillooet A, RDA",52.8
5931034,"Squamish-Lillooet B, RDA",50.5
5931801,"Cheakamus 11, IRI",32.9
5931806,"Seaichem 16, IRI",46.9
5931807,"Stawamus 24, IRI",34.8
5931808,"Waiwakum 14, IRI",33.7
5931812,"Nesuch 3, IRI",40
5931813,"Bridge River 1, IRI",34.7
5931814,"Cayoosh Creek 1, IRI",49.3
5931815,"Chilhil 6, IRI",36.6
5931816,"Fountain 1, IRI",41.7
5931821,"Lillooet 1, IRI",34.5
5931828,"Pashilqua 2, IRI",32.4
5931829,"Pavilion 1, IRI",43.6
5931831,"Slosh 1, IRI",39.8
5931842,"Fountain 1B, IRI",32.3
5931843,"Mount Currie, IRI",34.2
5931844,"Nequatque, IRI",40.4
5933006,"Merritt, CY",43.9
5933008,"Thompson-Nicola M (Beautiful Nicola Valley - North), RDA",48.9
5933012,"Thompson-Nicola N (Beautiful Nicola Valley - South), RDA",49
5933015,"Lytton, VL",47.6
5933019,"Ashcroft, VL",52
5933024,"Cache Creek, VL",49.5
5933028,"Clinton, VL",50.8
5933032,"Thompson-Nicola E (Bonaparte Plateau), RDA",55.4
5933035,"Logan Lake, DM",49.3
5933037,"Thompson-Nicola I (Blue Sky Country), RDA",48.9
5933039,"Thompson-Nicola J (Copper Desert Country), RDA",46.5
5933042,"Kamloops, CY",41.9
5933044,"Thompson-Nicola P (Rivers and the Peaks), RDA",45.7
5933045,"Sun Peaks Mountain, VL",40.9
5933054,"Chase, VL",52.4
5933060,"Thompson-Nicola L (Grasslands), RDA",47.6
5933067,"Clearwater, DM",43.9
5933068,"Thompson-Nicola A (Wells Gray Country), RDA",48.6
5933070,"Thompson-Nicola B (Thompson Headwaters), RDA",48.8
5933072,"Thompson-Nicola O (Lower North Thompson), RDA",49.4
5933074,"Barriere, DM",48.4
5933801,"Coldwater 1, IRI",37.1
5933802,"Douglas Lake 3, IRI",41.4
5933805,"Joeyaska 2, IRI",40.9
5933806,"Nicola Lake 1, IRI",44.6
5933807,"Nicola Mameet 1, IRI",35.3
5933808,"Nooaitch 10, IRI",36.7
5933812,"Bonaparte 3, IRI",43
5933814,"Canoe Creek 1, IRI",26.9
5933817,"Skeetchestn, IRI",36.6
5933832,"Klickkumcheen 18, IRI",44.7
5933833,"Inkluckcheen, IRI",38.3
5933834,"Kumcheen 1, IRI",41.5
5933844,"Ashcroft 4, IRI",40.5
5933849,"Siska Flat, IRI",32.2
5933851,"Nicomen 1, IRI",30
5933853,"Nuuautin 2, IRI",32.7
5933859,"Shackan 11, IRI",43.9
5933872,"Marble Canyon 3, IRI",37.2
5933873,"Stryen 9, IRI",29.3
5933877,"Whispering Pines 4, IRI",37.1
5933880,"Kamloops 1, IRI",45.4
5933882,"Kanaka Bar, IRI",33.7
5933884,"Sahhaltkum 4, IRI",36
5933887,"North Thompson 1, IRI",39.1
5933898,"Neskonlith, IRI",31.2
5935010,"Kelowna, CY",43.4
5935012,"Central Okanagan, RDA",45.5
5935016,"Lake Country, DM",42.4
5935018,"Peachland, DM",51.2
5935020,"Central Okanagan J, RDA",48.4
5935029,"West Kelowna, DM",43.1
5935801,"Duck Lake 7, IRI",52.2
5935802,"Tsinstikeptum 9, IRI",50.8
5935803,"Tsinstikeptum 10, IRI",45.3
5937005,"Lumby, VL",41.8
5937010,"Coldstream, DM",43.6
5937014,"Vernon, CY",46
5937017,"North Okanagan B, RDA",45.3
5937021,"North Okanagan C, RDA",44
5937022,"North Okanagan D, RDA",45.1
5937023,"North Okanagan E, RDA",44.6
5937024,"Spallumcheen, DM",44.3
5937028,"Armstrong, CY",45.9
5937033,"Enderby, CY",47.7
5937041,"North Okanagan F, RDA",45.5
5937801,"Okanagan (Part) 1, IRI",56
5937802,"Enderby 2, IRI",38.1
5937803,"Priest's Valley 6, IRI",59.8
5939007,"Golden, T",41
5939011,"Columbia-Shuswap A, RDA",43.2
5939019,"Revelstoke, CY",40.2
5939023,"Columbia-Shuswap B, RDA",45
5939032,"Salmon Arm, CY",47
5939037,"Columbia-Shuswap C, RDA",51.3
5939039,"Columbia-Shuswap D, RDA",44.4
5939043,"Columbia-Shuswap E, RDA",48.5
5939044,"Columbia-Shuswap F, RDA",54.8
5939045,"Sicamous, DM",50.6
5939801,"Chum Creek 2, IRI",50.7
5939803,"North Bay 5, IRI",50.6
5939804,"Okanagan (Part) 1, IRI",47.7
5939805,"Quaaout 1, IRI",43.8
5939808,"Switsemalph 3, IRI",37.4
5939811,"Switsemalph, IRI",47.6
5941005,"One Hundred Mile House, DM",47.5
5941009,"Williams Lake, CY",41.7
5941010,"Cariboo D, RDA",42.4
5941012,"Cariboo E, RDA",42.4
5941013,"Quesnel, CY",42.5
5941014,"Cariboo F, RDA",44.5
5941015,"Cariboo G, RDA",48
5941016,"Cariboo H, RDA",49.6
5941017,"Cariboo L, RDA",51.6
5941019,"Cariboo A, RDA",42.6
5941021,"Cariboo B, RDA",43.9
5941025,"Wells, DM",44.4
5941026,"Cariboo C, RDA",43.9
5941027,"Cariboo I, RDA",45.9
5941039,"Cariboo J, RDA",51
5941041,"Cariboo K, RDA",43.9
5941801,"Alkali Lake 1, IRI",37.9
5941802,"Canim Lake 1, IRI",35.3
5941805,"Deep Creek 2, IRI",42.7
5941806,"Dog Creek 1, IRI",37.9
5941808,"Lohbiee 3, IRI",42.2
5941809,"Quesnel 1, IRI",36.6
5941810,"Soda Creek 1, IRI",37.8
5941812,"Williams Lake 1, IRI",35.6
5941821,"Anahim's Flat 1, IRI",42
5941837,"Nazco 20, IRI",33.7
5941839,"Redstone Flat 1, IRI",35.7
5941840,"Squinas 2, IRI",40.7
5941841,"Stone 1, IRI",36.1
5941850,"Toosey 1, IRI",37.1
5941880,"Ulkatcho 14A, IRI",38.9
5943008,"Alert Bay, VL",47.1
5943012,"Port McNeill, T",39.4
5943017,"Port Alice, VL",48.2
5943023,"Port Hardy, DM",39.8
5943027,"Mount Waddington B, RDA",53.1
5943031,"Mount Waddington C, RDA",46.2
5943033,"Mount Waddington D, RDA",49.3
5943037,"Mount Waddington A, RDA",49.6
5943806,"Tsulquate 4, IRI",28.7
5943813,"Quaee 7, IRI",34.4
5943815,"Kippase 2, IRI",36.7
5943816,"Quatsino Subdivision 18, IRI",31.8
5943837,"Alert Bay, IRI",43.1
5945006,"Central Coast A, RDA",48.5
5945010,"Central Coast C, RDA",46.1
5945012,"Central Coast D, RDA",45.6
5945014,"Central Coast E, RDA",41
5945801,"Bella Bella 1, IRI",37.5
5945802,"Bella Coola 1, IRI",33.2
5947007,"Port Edward, DM",41.1
5947012,"Prince Rupert, CY",39.6
5947016,"Skeena-Queen Charlotte A, RDA",59.1
5947021,"Skeena-Queen Charlotte C, RDA",44.3
5947023,"Masset, VL",43.4
5947026,"Queen Charlotte, VL",43.9
5947027,"Skeena-Queen Charlotte D, RDA",43.2
5947030,"Port Clements, VL",47.8
5947032,"Skeena-Queen Charlotte E, RDA",46.7
5947803,"Masset 1, IRI",39.9
5947804,"Skidegate 1, IRI",38.9
5947806,"Kulkayu (Hartley Bay) 4, IRI",32.5
5947807,"Dolphin Island 1, IRI",33.5
5947809,"Lax Kw'alaams 1, IRI",36.7
5947810,"S1/2 Tsimpsean 2, IRI",36
5949005,"Kitimat, DM",41.4
5949011,"Terrace, CY",39.2
5949013,"Kitimat-Stikine C (Part 1), RDA",42.1
5949018,"Kitimat-Stikine E, RDA",39.8
5949022,"Hazelton, VL",45
5949024,"New Hazelton, DM",43.5
5949028,"Kitimat-Stikine B, RDA",44.7
5949032,"Stewart, DM",44.1
5949035,"Nisga'a, NL",36.9
5949038,"Kitimat-Stikine F, RDA",39.3
5949041,"Kitimat-Stikine D, RDA",43.3
5949802,"Kitasoo 1, IRI",34.7
5949803,"Kitamaat 2, IRI",43.1
5949804,"Kitsumkaylum 1, IRI",37.5
5949807,"Kulspai 6, IRI",41.3
5949810,"Coryatsaqua (Moricetown) 2, IRI",40.3
5949811,"Hagwilget 1, IRI",39.5
5949812,"Gitanmaax 1, IRI",39.4
5949813,"Kispiox 1, IRI",35.9
5949814,"Gitsegukla 1, IRI",35.1
5949815,"Gitanyow 1, IRI",33.8
5949816,"Gitwangak 1, IRI",36.6
5949817,"Moricetown 1, IRI",36.3
5949818,"Sik-e-dakh 2, IRI",35.3
5949819,"Babine 17, IRI",38.1
5949820,"Bulkley River 19, IRI",27.1
5949832,"Iskut 6, IRI",32.6
5949843,"Guhthe Tah 12, IRI",42.4
5949844,"Kitselas 1, IRI",28.1
5949845,"Dease Lake 9, IRI",34.2
5949847,"Telegraph Creek, IRI",42.1
5951007,"Vanderhoof, DM",38.5
5951009,"Fraser Lake, VL",41.4
5951013,"Fort St. James, DM",38.3
5951015,"Bulkley-Nechako C, RDA",43.7
5951017,"Bulkley-Nechako D, RDA",46.3
5951019,"Bulkley-Nechako F, RDA",39.2
5951022,"Burns Lake, VL",39
5951028,"Bulkley-Nechako B, RDA",41.9
5951031,"Bulkley-Nechako E, RDA",42.5
5951032,"Granisle, VL",59.7
5951034,"Houston, DM",39.2
5951038,"Telkwa, VL",36
5951043,"Smithers, T",39.8
5951051,"Bulkley-Nechako A, RDA",40.1
5951053,"Bulkley-Nechako G, RDA",44.3
5951801,"Ye Koo Che 3, IRI",26.4
5951802,"Nautley (Fort Fraser) 1, IRI",35.8
5951803,"Nak'azdli (Necoslie 1), IRI",35
5951805,"Binche 2 (Pinchie 2), IRI",31.9
5951807,"Stellaquo (Stella) 1, IRI",34.6
5951809,"Stony Creek 1, IRI",35.4
5951810,"Tache 1, IRI",31.4
5951815,"Burns Lake 18, IRI",35.4
5951818,"Cheslatta 1, IRI",32.5
5951827,"Woyenne 27, IRI",36.3
5951828,"Babine 6, IRI",36.4
5951829,"Babine 25, IRI",31.7
5951848,"North Tacla Lake, IRI",37.4
5953007,"Valemount, VL",42.9
5953012,"McBride, VL",44.2
5953019,"Fraser-Fort George H, RDA",47.3
5953023,"Prince George, CY",39
5953033,"Mackenzie, DM",38.9
5953038,"Fraser-Fort George A, RDA",40.2
5953042,"Fraser-Fort George C, RDA",41.2
5953044,"Fraser-Fort George D, RDA",41.9
5953046,"Fraser-Fort George E, RDA",46.1
5953048,"Fraser-Fort George F, RDA",43
5953050,"Fraser-Fort George G, RDA",49.2
5953801,"Fort George (Shelley) 2, IRI",35.7
5953802,"McLeod Lake 1, IRI",41.6
5955003,"Tumbler Ridge, DM",38.8
5955005,"Pouce Coupe, VL",37.1
5955010,"Chetwynd, DM",34.9
5955014,"Dawson Creek, CY",37.2
5955021,"Peace River D, RDA",40.4
5955023,"Peace River E, RDA",40.5
5955025,"Hudson's Hope, DM",43
5955030,"Taylor, DM",33
5955034,"Fort St. John, CY",33.4
5955040,"Peace River B, RDA",32.3
5955042,"Peace River C, RDA",37.5
5955801,"East Moberly Lake 169, IRI",32.4
5955802,"West Moberly Lake 168A, IRI",28.1
5955803,"Blueberry River 205, IRI",31.6
5955804,"Doig River 206, IRI",38.2
5955807,"Fort Ware 1, IRI",30.4
5955808,"Halfway River 168, IRI",31.9
5955812,"Ingenika Point, S-É",33.1
5957022,"Stikine Region, RDA",46.3
5957803,"Five Mile Point 3, IRI",38.5
5957813,"Lower Post, S-É",41.2
5957814,"Liard River 3, IRI",36.5
5959007,"Northern Rockies, RGM",35.7
5959806,"Fort Nelson 2, IRI",35.7
5959810,"Prophet River 4, IRI",36.2
6001003,"Watson Lake, T",41.4
6001004,"Faro, T",43.2
6001006,"Teslin, VL",39.8
6001007,"Teslin Post 13, SG",42.2
6001009,"Whitehorse, CY",37.9
6001012,"Carmacks, VL",36.6
6001018,"Haines Junction, VL",40
6001022,"Mayo, VL",41.2
6001029,"Dawson, T",39.5
6001032,"Upper Liard, SÉ",42.1
6001035,"Two Mile and Two and One-Half Mile Village, S-É",36.7
6001036,"Tagish, SÉ",54.6
6001037,"Ross River, SÉ",38.4
6001039,"Burwash Landing, SÉ",47.3
6001041,"Pelly Crossing, SÉ",37
6001042,"Beaver Creek, SÉ",40.3
6001043,"Old Crow, SÉ",39.6
6001044,"Mt. Lorne, HAM",41.6
6001045,"Yukon, Unorganized, NO",44.2
6001048,"Carcross, SÉ",43.4
6001049,"Destruction Bay, SÉ",45.6
6001055,"Ibex Valley, HAM",40.4
6001058,"Marsh Lake, NO",47.5
6001059,"Macpherson-Grizzly Valley, NO",41.7
6001060,"Whitehorse, Unorganized, NO",43.2
6101010,"Tsiigehtchic, CC",30.2
6101014,"Paulatuk, HAM",34.7
6101015,"Fort McPherson, HAM",36.9
6101017,"Inuvik, T",33.4
6101025,"Aklavik, HAM",34.9
6101036,"Tuktoyaktuk, HAM",31.9
6101041,"Sachs Harbour, HAM",35.1
6101095,"Ulukhaktok, HAM",32.3
6102003,"Déline, CC",34.6
6102005,"Tulita, HAM",34.4
6102007,"Norman Wells, T",34
6102009,"Fort Good Hope, CC",34.4
6102012,"Colville Lake, SET",32.2
6103031,"Behchokò, CG",30
6103034,"Whatì, CG",32
6103049,"Gamètì, CG",32.5
6103052,"Wekweètì, CG",29.8
6104006,"Sambaa K'e, SET",35.6
6104009,"Fort Liard, HAM",34.9
6104010,"Nahanni Butte, SET",38.7
6104013,"Jean Marie River, SET",40.4
6104014,"Fort Providence, HAM",39
6104017,"Hay River Dene 1, IRI",33.3
6104038,"Fort Simpson, VL",37.8
6104044,"Wrigley, SET",36.6
6104097,"Region 4, Unorganized, NO",40.4
6105001,"Fort Smith, T",36.4
6105003,"Enterprise, HAM",40.4
6105016,"Hay River, T",38.2
6105018,"Fort Resolution, HAM",37.2
6105020,"Lutselk'e, SET",35.4
6106021,"Detah, SET",37.1
6106023,"Yellowknife, CY",34.6
6106097,"Region 6, Unorganized, NO",45.5
6204001,"Sanikiluaq, HAM",26.1
6204003,"Iqaluit, CY",31.1
6204005,"Kimmirut, HAM",28.3
6204007,"Cape Dorset, HAM",26.6
6204009,"Pangnirtung, HAM",27.9
6204010,"Qikiqtarjuaq, HAM",27.9
6204011,"Hall Beach, HAM",23.9
6204012,"Igloolik, HAM",24.5
6204015,"Clyde River, HAM",25.6
6204018,"Arctic Bay, HAM",25.2
6204020,"Pond Inlet, HAM",26.1
6204022,"Resolute, HAM",27.8
6204025,"Grise Fiord, HAM",30.9
6204030,"Baffin, Unorganized, NO",26.9
6205014,"Coral Harbour, HAM",25
6205015,"Arviat, HAM",25.3
6205016,"Whale Cove, HAM",26.5
6205017,"Rankin Inlet, HAM",28.8
6205019,"Chesterfield Inlet, HAM",27.1
6205023,"Baker Lake, HAM",28.2
6205027,"Naujaat, HAM",23.3
6208047,"Kugaaruk, HAM",24
6208059,"Kugluktuk, HAM",29.4
6208073,"Cambridge Bay, HAM",31.2
6208081,"Gjoa Haven, HAM",26.2
6208087,"Taloyoak, HAM",25.4
